loan_id,gender,married,dependents,self_employed,income,loan_amount,term,credit_history,property_area,status,income_num,loan_amount_num,status_int
ID2102,female,yes,2,no,"$4,433.45","$20,550.04",12,1,rural,Y,4433.45,20550.04,1
ID2103,male,yes,3,yes,"$7,423.78","$18,580.49",36,1,urban,Y,7423.78,18580.49,1
ID2104,female,yes,0,yes,"$10,373.38","$28,403.52",60,1,rural,Y,10373.38,28403.52,1
ID2105,female,no,2,no,"$3,332.25","$13,883.86",60,0,urban,N,3332.25,13883.86,0
ID2106,male,no,0,yes,"$7,377.65","$38,483.87",48,1,urban,Y,7377.65,38483.87,1
ID2107,male,yes,2,no,"$6,592.99","$36,926.36",36,1,urban,Y,6592.99,36926.36,1
ID2108,male,yes,3,no,"$5,764.66","$12,866.33",240,1,urban,Y,5764.66,12866.33,1
ID2109,male,yes,0,no,"$10,014.30","$52,851.76",12,1,urban,Y,10014.3,52851.76,1
ID2110,female,no,1,yes,"$5,865.47","$24,870.33",120,1,urban,Y,5865.47,24870.33,1
ID2111,female,yes,0,no,"$3,760.19","$7,000.09",60,1,rural,Y,3760.19,7000.09,1
ID2112,female,yes,0,no,"$6,987.84","$13,992.83",60,1,urban,Y,6987.84,13992.83,1
ID2113,female,no,3,no,"$12,105.32","$67,459.69",240,1,urban,Y,12105.32,67459.69,1
ID2114,male,no,1,no,"$4,560.63","$12,967.59",36,1,urban,Y,4560.63,12967.59,1
ID2115,female,no,1,no,"$5,295.18","$25,003.93",180,0,rural,N,5295.18,25003.93,0
ID2116,male,yes,0,yes,"$4,703.89","$7,095.31",360,1,urban,Y,4703.89,7095.31,1
ID2117,female,no,2,no,"$4,677.33","$8,231.95",36,1,urban,Y,4677.33,8231.95,1
ID2118,female,no,3,yes,"$4,057.22","$10,144.99",120,0,urban,N,4057.22,10144.99,0
ID2119,female,yes,2,no,"$2,930.43","$5,705.92",60,1,urban,Y,2930.43,5705.92,1
ID2120,female,no,4,no,"$4,020.93","$25,703.32",120,1,rural,Y,4020.93,25703.32,1
ID2121,female,no,4,yes,"$6,410.48","$32,025.54",180,0,urban,N,6410.48,32025.54,0
ID2122,male,yes,1,no,"$5,760.81","$18,754.26",120,1,urban,Y,5760.81,18754.26,1
ID2123,male,no,2,yes,"$6,915.83","$10,011.03",360,0,urban,N,6915.83,10011.03,0
ID2124,male,no,2,no,"$8,697.34","$56,554.54",240,1,urban,Y,8697.34,56554.54,1
ID2125,male,no,2,no,"$3,495.73","$22,884.61",240,0,urban,N,3495.73,22884.61,0
ID2126,male,yes,0,no,"$10,739.66","$30,025.39",60,1,rural,Y,10739.66,30025.39,1
ID2127,male,no,1,no,"$4,132.41","$18,894.42",36,1,urban,Y,4132.41,18894.42,1
ID2128,female,no,0,yes,"$3,860.88","$24,395.43",24,1,rural,Y,3860.88,24395.43,1
ID2129,male,no,1,yes,"$1,861.30","$4,447.32",24,1,rural,Y,1861.3,4447.32,1
ID2130,male,yes,1,no,"$3,709.51","$13,570.88",120,1,urban,Y,3709.51,13570.88,1
ID2131,male,yes,0,no,"$8,646.91","$13,080.69",60,1,urban,Y,8646.91,13080.69,1
ID2132,female,yes,4,no,"$4,961.97","$19,980.19",60,1,urban,Y,4961.97,19980.19,1
ID2133,female,no,3,no,"$2,845.88","$6,207.92",240,1,rural,Y,2845.88,6207.92,1
ID2134,male,yes,3,no,"$5,516.42","$17,372.99",120,1,rural,Y,5516.42,17372.99,1
ID2135,female,yes,1,no,"$4,545.98","$12,861.42",48,0,urban,N,4545.98,12861.42,0
ID2136,male,no,0,no,"$3,794.47","$21,737.88",120,0,urban,N,3794.47,21737.88,0
ID2137,male,no,3,yes,"$12,102.46","$36,646.86",60,1,urban,Y,12102.46,36646.86,1
ID2138,male,yes,2,no,"$3,740.47","$4,965.80",60,1,urban,Y,3740.47,4965.8,1
ID2139,female,yes,1,no,"$3,879.15","$18,265.26",60,0,rural,N,3879.15,18265.26,0
ID2140,female,yes,0,yes,"$4,724.06","$8,462.04",48,1,rural,Y,4724.06,8462.04,1
ID2141,female,yes,0,no,"$5,879.08","$10,188.61",240,1,urban,Y,5879.08,10188.61,1
ID2142,female,no,0,no,"$4,343.15","$23,860.52",60,1,urban,Y,4343.15,23860.52,1
ID2143,male,yes,3,yes,"$5,886.02","$33,528.58",180,0,urban,N,5886.02,33528.58,0
ID2144,male,yes,0,no,"$9,493.60","$55,532.95",120,0,rural,N,9493.6,55532.95,0
ID2145,male,yes,2,no,"$2,843.41","$15,127.72",48,0,urban,N,2843.41,15127.72,0
ID2146,male,yes,0,no,"$4,658.67","$25,671.23",60,1,urban,Y,4658.67,25671.23,1
ID2147,male,yes,0,no,"$2,779.43","$13,566.99",120,1,rural,Y,2779.43,13566.99,1
ID2148,female,no,1,no,"$4,275.37","$10,171.04",120,1,urban,Y,4275.37,10171.04,1
ID2149,male,yes,1,no,"$5,947.51","$33,408.06",48,0,rural,N,5947.51,33408.06,0
ID2150,male,yes,1,no,"$3,316.81","$13,337.75",48,0,rural,N,3316.81,13337.75,0
ID2151,female,yes,0,no,"$1,865.02","$3,716.16",180,1,rural,Y,1865.02,3716.16,1
ID2152,male,yes,1,no,"$2,750.63","$17,634.66",48,1,urban,Y,2750.63,17634.66,1
ID2153,female,yes,0,no,"$3,694.75","$4,609.57",36,1,rural,Y,3694.75,4609.57,1
ID2154,female,yes,1,no,"$3,209.16","$18,414.35",24,1,urban,Y,3209.16,18414.35,1
ID2155,female,yes,2,no,"$11,042.08","$31,625.60",12,1,urban,Y,11042.08,31625.6,1
ID2156,male,yes,0,no,"$7,098.19","$28,981.38",36,1,urban,Y,7098.19,28981.38,1
ID2157,male,no,3,no,"$5,435.85","$11,993.07",240,0,urban,N,5435.85,11993.07,0
ID2158,male,yes,0,yes,"$6,413.06","$13,874.71",60,1,urban,Y,6413.06,13874.71,1
ID2159,male,no,1,no,"$4,495.51","$26,673.59",48,1,urban,Y,4495.51,26673.59,1
ID2160,female,yes,0,no,"$6,270.98","$27,274.88",120,0,urban,N,6270.98,27274.88,0
ID2161,male,no,0,no,"$4,457.74","$16,088.80",120,1,urban,Y,4457.74,16088.8,1
ID2162,female,yes,2,no,"$4,534.33","$22,872.84",60,1,rural,Y,4534.33,22872.84,1
ID2163,male,yes,0,no,"$7,271.67","$41,673.15",180,1,rural,Y,7271.67,41673.15,1
ID2164,male,no,0,no,"$10,120.48","$58,718.45",48,1,urban,Y,10120.48,58718.45,1
ID2165,female,yes,0,no,"$10,412.36","$23,869.54",240,1,urban,Y,10412.36,23869.54,1
ID2166,male,no,0,yes,"$3,205.52","$16,152.31",180,1,rural,Y,3205.52,16152.31,1
ID2167,female,yes,0,no,"$2,606.51","$4,486.10",24,1,rural,Y,2606.51,4486.1,1
ID2168,male,yes,3,no,"$4,335.47","$10,231.41",36,1,urban,Y,4335.47,10231.41,1
ID2169,female,yes,1,yes,"$6,898.33","$22,336.70",60,0,urban,N,6898.33,22336.7,0
ID2170,female,no,0,no,"$8,268.03","$31,400.15",60,1,rural,Y,8268.03,31400.15,1
ID2171,female,yes,1,no,"$4,935.23","$13,493.08",60,1,urban,Y,4935.23,13493.08,1
ID2172,male,yes,1,yes,"$9,516.28","$22,257.95",48,0,rural,N,9516.28,22257.95,0
ID2173,male,yes,1,no,"$5,239.63","$33,036.74",24,0,urban,N,5239.63,33036.74,0
ID2174,female,yes,0,no,"$4,839.17","$18,634.89",48,1,urban,Y,4839.17,18634.89,1
ID2175,female,no,1,no,"$2,135.33","$2,347.19",48,0,urban,N,2135.33,2347.19,0
ID2176,female,yes,1,no,"$4,617.29","$7,643.45",60,1,urban,Y,4617.29,7643.45,1
ID2177,male,no,0,no,"$9,412.43","$32,386.45",120,1,rural,Y,9412.43,32386.45,1
ID2178,male,yes,3,yes,"$3,311.56","$6,811.69",360,1,urban,Y,3311.56,6811.69,1
ID2179,male,no,0,no,"$8,019.75","$10,688.26",60,0,urban,N,8019.75,10688.26,0
ID2180,female,no,1,yes,"$3,602.68","$20,006.05",240,0,urban,N,3602.68,20006.05,0
ID2181,female,yes,2,no,"$15,973.29","$88,751.06",48,1,urban,Y,15973.29,88751.06,1
ID2182,male,no,0,no,"$7,859.03","$44,071.49",48,1,rural,Y,7859.03,44071.49,1
ID2183,female,yes,4,no,"$5,788.66","$19,246.17",180,1,urban,Y,5788.66,19246.17,1
ID2184,male,yes,1,no,"$9,367.67","$17,131.77",180,1,urban,Y,9367.67,17131.77,1
ID2185,male,no,0,no,"$3,384.61","$14,904.56",48,1,rural,Y,3384.61,14904.56,1
ID2186,male,yes,1,yes,"$5,465.72","$30,158.06",360,0,urban,N,5465.72,30158.06,0
ID2187,female,yes,0,yes,"$12,579.60","$52,659.01",48,1,rural,Y,12579.6,52659.01,1
ID2188,female,yes,0,no,"$7,477.86","$23,663.48",36,1,rural,Y,7477.86,23663.48,1
ID2189,male,yes,1,no,"$2,344.22","$10,757.93",48,1,rural,Y,2344.22,10757.93,1
ID2190,male,yes,2,yes,"$12,155.85","$46,557.64",48,1,rural,Y,12155.85,46557.64,1
ID2191,female,yes,2,no,"$4,611.09","$8,463.36",36,1,rural,Y,4611.09,8463.36,1
ID2192,female,yes,0,no,"$10,730.97","$53,795.78",120,1,urban,Y,10730.97,53795.78,1
ID2193,male,no,4,no,"$3,594.54","$6,624.15",24,0,urban,N,3594.54,6624.15,0
ID2194,male,yes,3,no,"$6,736.99","$18,762.44",120,1,urban,Y,6736.99,18762.44,1
ID2195,male,no,1,no,"$4,845.58","$8,701.05",360,1,rural,Y,4845.58,8701.05,1
ID2196,male,yes,4,no,"$9,701.14","$53,096.05",120,1,rural,Y,9701.14,53096.05,1
ID2197,male,yes,3,no,"$8,755.46","$34,620.00",60,1,urban,Y,8755.46,34620.0,1
ID2198,female,yes,1,no,"$4,859.53","$19,432.25",60,0,rural,N,4859.53,19432.25,0
ID2199,male,yes,1,no,"$12,451.66","$34,087.82",48,1,rural,Y,12451.66,34087.82,1
ID2200,male,yes,2,yes,"$4,247.75","$5,049.17",60,0,urban,N,4247.75,5049.17,0
ID2201,male,yes,1,no,"$9,393.74","$35,601.15",60,1,rural,Y,9393.74,35601.15,1
ID2202,female,no,0,no,"$2,862.13","$4,618.09",48,0,urban,N,2862.13,4618.09,0
ID2203,female,yes,0,no,"$3,189.26","$10,536.83",120,1,urban,Y,3189.26,10536.83,1
ID2204,male,yes,0,no,"$5,726.45","$33,699.99",360,1,urban,Y,5726.45,33699.99,1
ID2205,male,yes,2,no,"$3,192.46","$16,856.97",36,0,rural,N,3192.46,16856.97,0
ID2206,male,yes,2,no,"$4,570.67","$28,747.04",36,0,urban,N,4570.67,28747.04,0
ID2207,female,no,4,no,"$4,261.79","$8,758.50",120,1,rural,Y,4261.79,8758.5,1
ID2208,female,yes,0,no,"$5,787.47","$11,762.52",48,1,rural,Y,5787.47,11762.52,1
ID2209,female,no,0,no,"$10,330.88","$32,482.70",180,1,urban,Y,10330.88,32482.7,1
ID2210,male,yes,1,yes,"$3,681.89","$21,434.95",360,0,urban,N,3681.89,21434.95,0
ID2211,female,yes,1,yes,"$3,962.45","$22,469.76",24,1,urban,Y,3962.45,22469.76,1
ID2212,male,no,0,no,"$4,071.36","$11,714.40",36,1,urban,Y,4071.36,11714.4,1
ID2213,male,yes,0,no,"$9,558.26","$56,049.71",120,1,urban,Y,9558.26,56049.71,1
ID2214,female,no,1,yes,"$7,937.40","$43,450.10",48,1,urban,Y,7937.4,43450.1,1
ID2215,male,no,1,no,"$6,014.27","$15,855.09",120,0,rural,N,6014.27,15855.09,0
ID2216,male,no,2,yes,"$6,498.10","$8,757.73",24,1,rural,Y,6498.1,8757.73,1
ID2217,female,yes,1,no,"$3,525.39","$19,173.74",60,1,urban,Y,3525.39,19173.74,1
ID2218,male,no,1,no,"$2,611.41","$16,606.30",36,1,urban,Y,2611.41,16606.3,1
ID2219,male,no,0,no,"$7,151.00","$9,259.51",60,0,urban,N,7151.0,9259.51,0
ID2220,female,yes,1,no,"$8,583.91","$49,689.08",48,1,urban,Y,8583.91,49689.08,1
ID2221,male,no,1,no,"$4,419.26","$20,214.72",36,1,urban,Y,4419.26,20214.72,1
ID2222,female,yes,0,no,"$6,479.46","$41,280.75",48,1,rural,Y,6479.46,41280.75,1
ID2223,female,no,3,yes,"$2,031.83","$11,906.59",180,1,urban,Y,2031.83,11906.59,1
ID2224,male,no,2,no,"$3,875.94","$22,479.55",240,1,urban,Y,3875.94,22479.55,1
ID2225,male,no,1,no,"$8,229.50","$13,025.23",36,1,urban,Y,8229.5,13025.23,1
ID2226,male,yes,2,no,"$5,229.21","$10,945.84",48,1,rural,Y,5229.21,10945.84,1
ID2227,female,no,0,no,"$10,137.19","$66,133.21",60,1,urban,Y,10137.19,66133.21,1
ID2228,female,yes,0,no,"$9,803.32","$31,732.88",48,1,urban,Y,9803.32,31732.88,1
ID2229,female,yes,3,no,"$11,762.66","$52,922.65",240,0,urban,N,11762.66,52922.65,0
ID2230,male,no,0,no,"$3,557.31","$8,454.25",180,1,urban,Y,3557.31,8454.25,1
ID2231,female,no,2,no,"$4,296.50","$11,993.23",240,1,urban,Y,4296.5,11993.23,1
ID2232,male,no,1,no,"$6,475.79","$14,664.79",240,1,urban,Y,6475.79,14664.79,1
ID2233,male,yes,4,yes,"$5,218.97","$11,440.88",180,0,urban,N,5218.97,11440.88,0
ID2234,male,no,1,no,"$12,768.89","$30,285.07",36,0,urban,N,12768.89,30285.07,0
ID2235,female,no,0,no,"$11,437.28","$42,558.78",240,1,urban,Y,11437.28,42558.78,1
ID2236,female,no,0,no,"$5,793.54","$37,606.88",180,1,urban,Y,5793.54,37606.88,1
ID2237,female,yes,3,no,"$7,535.60","$9,838.42",48,1,urban,Y,7535.6,9838.42,1
ID2238,female,yes,2,no,"$4,646.43","$8,629.12",180,0,urban,N,4646.43,8629.12,0
ID2239,male,yes,0,no,"$4,897.67","$9,292.38",120,1,urban,Y,4897.67,9292.38,1
ID2240,female,no,1,no,"$6,070.31","$34,201.89",60,0,urban,N,6070.31,34201.89,0
ID2241,female,yes,1,no,"$3,832.20","$20,933.11",240,1,rural,Y,3832.2,20933.11,1
ID2242,male,yes,2,no,"$7,148.94","$36,579.00",24,1,urban,Y,7148.94,36579.0,1
ID2243,female,yes,1,no,"$10,083.51","$40,333.79",24,0,rural,N,10083.51,40333.79,0
ID2244,female,yes,0,no,"$5,256.92","$28,470.19",36,1,rural,Y,5256.92,28470.19,1
ID2245,male,yes,1,no,"$7,982.61","$52,358.91",120,1,urban,Y,7982.61,52358.91,1
ID2246,male,yes,0,no,"$3,220.70","$17,768.47",180,0,urban,N,3220.7,17768.47,0
ID2247,male,yes,4,yes,"$3,449.20","$15,078.06",180,1,rural,Y,3449.2,15078.06,1
ID2248,female,yes,2,no,"$4,544.33","$8,154.36",60,1,urban,Y,4544.33,8154.36,1
ID2249,female,yes,1,no,"$3,575.73","$11,085.03",24,0,urban,N,3575.73,11085.03,0
ID2250,male,yes,1,yes,"$4,588.03","$17,753.95",48,1,urban,Y,4588.03,17753.95,1
ID2251,male,yes,0,yes,"$3,662.66","$20,487.84",48,1,urban,Y,3662.66,20487.84,1
ID2252,male,yes,2,no,"$3,397.89","$15,107.12",60,1,urban,Y,3397.89,15107.12,1
ID2253,male,no,1,no,"$3,474.99","$5,735.11",24,1,rural,Y,3474.99,5735.11,1
ID2254,female,yes,1,no,"$5,405.41","$16,715.78",60,1,urban,Y,5405.41,16715.78,1
ID2255,female,yes,0,no,"$6,266.17","$26,210.20",36,1,urban,Y,6266.17,26210.2,1
ID2256,female,yes,0,no,"$3,798.50","$8,228.51",60,1,urban,Y,3798.5,8228.51,1
ID2257,female,yes,3,no,"$4,821.16","$25,230.06",180,0,urban,N,4821.16,25230.06,0
ID2258,male,yes,0,no,"$3,286.40","$8,340.88",60,1,urban,Y,3286.4,8340.88,1
ID2259,female,no,1,no,"$4,374.70","$8,602.78",60,1,rural,Y,4374.7,8602.78,1
ID2260,male,no,1,no,"$2,113.62","$11,905.78",48,1,urban,Y,2113.62,11905.78,1
ID2261,male,no,1,no,"$2,515.76","$12,648.87",60,1,urban,Y,2515.76,12648.87,1
ID2262,female,yes,0,no,"$3,808.70","$8,505.01",48,1,urban,Y,3808.7,8505.01,1
ID2263,female,no,4,no,"$7,399.02","$26,370.55",60,1,urban,Y,7399.02,26370.55,1
ID2264,male,yes,3,no,"$7,007.52","$30,329.85",36,1,urban,Y,7007.52,30329.85,1
ID2265,male,yes,1,no,"$7,401.13","$33,029.51",12,1,urban,Y,7401.13,33029.51,1
ID2266,male,no,0,yes,"$2,977.47","$7,675.19",180,1,urban,Y,2977.47,7675.19,1
ID2267,male,yes,1,no,"$5,045.24","$31,636.81",120,0,urban,N,5045.24,31636.81,0
ID2268,male,yes,1,no,"$8,128.61","$26,473.90",60,1,urban,Y,8128.61,26473.9,1
ID2269,female,no,2,no,"$4,333.32","$21,113.62",24,1,urban,Y,4333.32,21113.62,1
ID2270,male,no,0,yes,"$5,609.01","$33,366.87",60,0,urban,N,5609.01,33366.87,0
ID2271,female,yes,0,no,"$3,781.68","$22,772.79",48,1,urban,Y,3781.68,22772.79,1
ID2272,female,yes,0,no,"$4,815.41","$21,493.34",240,0,urban,N,4815.41,21493.34,0
ID2273,female,yes,4,yes,"$7,643.41","$44,533.41",48,1,urban,Y,7643.41,44533.41,1
ID2274,female,yes,1,no,"$3,979.90","$22,277.61",12,1,urban,Y,3979.9,22277.61,1
ID2275,female,yes,0,no,"$7,446.54","$41,055.11",48,0,urban,N,7446.54,41055.11,0
ID2276,female,yes,4,no,"$12,629.11","$57,834.58",180,0,urban,N,12629.11,57834.58,0
ID2277,female,no,2,no,"$6,509.40","$11,643.34",60,1,urban,Y,6509.4,11643.34,1
ID2278,male,no,3,no,"$7,462.24","$39,834.59",180,0,rural,N,7462.24,39834.59,0
ID2279,female,no,0,no,"$2,623.31","$8,698.49",60,1,urban,Y,2623.31,8698.49,1
ID2280,female,yes,0,no,"$6,214.94","$37,788.88",120,1,rural,Y,6214.94,37788.88,1
ID2281,female,yes,2,no,"$4,492.41","$29,183.67",120,0,urban,N,4492.41,29183.67,0
ID2282,female,yes,0,no,"$8,590.55","$40,268.90",36,1,rural,Y,8590.55,40268.9,1
ID2283,female,yes,0,no,"$7,058.07","$39,840.44",36,1,rural,Y,7058.07,39840.44,1
ID2284,female,no,0,no,"$5,017.00","$26,693.13",120,1,rural,Y,5017.0,26693.13,1
ID2285,male,no,3,no,"$5,649.68","$17,827.98",240,0,urban,N,5649.68,17827.98,0
ID2286,male,no,1,no,"$8,973.78","$9,904.70",180,1,urban,Y,8973.78,9904.7,1
ID2287,male,yes,2,yes,"$6,677.98","$13,084.48",60,1,urban,Y,6677.98,13084.48,1
ID2288,male,yes,1,no,"$4,076.19","$15,299.21",12,1,urban,Y,4076.19,15299.21,1
ID2289,male,yes,2,no,"$12,904.47","$37,465.08",120,1,urban,Y,12904.47,37465.08,1
ID2290,male,no,2,no,"$3,591.17","$6,134.55",36,0,rural,N,3591.17,6134.55,0
ID2291,male,no,0,no,"$10,178.51","$66,954.91",36,1,urban,Y,10178.51,66954.91,1
ID2292,female,yes,0,no,"$4,222.50","$27,307.28",60,1,urban,Y,4222.5,27307.28,1
ID2293,male,yes,3,no,"$6,784.29","$8,341.35",60,1,urban,Y,6784.29,8341.35,1
ID2294,male,yes,2,no,"$4,891.84","$15,686.91",180,1,urban,Y,4891.84,15686.91,1
ID2295,female,no,2,no,"$13,276.74","$56,849.96",240,0,urban,N,13276.74,56849.96,0
ID2296,male,yes,1,no,"$7,851.42","$34,394.16",120,1,urban,Y,7851.42,34394.16,1
ID2297,male,no,3,no,"$2,515.07","$2,828.06",48,0,rural,N,2515.07,2828.06,0
ID2298,female,no,0,no,"$4,628.87","$16,285.07",360,1,urban,Y,4628.87,16285.07,1
ID2299,male,no,0,no,"$7,848.17","$31,464.10",12,1,rural,Y,7848.17,31464.1,1
ID2300,female,yes,1,no,"$8,248.84","$23,506.61",12,0,urban,N,8248.84,23506.61,0
ID2301,female,no,1,no,"$5,964.35","$21,089.55",60,1,urban,Y,5964.35,21089.55,1
ID2302,male,yes,2,no,"$3,838.39","$7,112.61",12,1,urban,Y,3838.39,7112.61,1
ID2303,male,yes,0,no,"$20,305.52","$98,675.33",120,1,rural,Y,20305.52,98675.33,1
ID2304,male,yes,3,no,"$7,302.44","$25,620.69",48,1,rural,Y,7302.44,25620.69,1
ID2305,male,no,3,no,"$4,855.85","$25,725.14",36,1,urban,Y,4855.85,25725.14,1
ID2306,male,yes,0,no,"$5,453.89","$9,847.17",60,1,rural,Y,5453.89,9847.17,1
ID2307,female,yes,2,no,"$6,183.62","$33,506.44",180,1,rural,Y,6183.62,33506.44,1
ID2308,female,yes,2,no,"$19,983.95","$116,992.46",120,1,rural,Y,19983.95,116992.46,1
ID2309,male,no,0,no,"$2,050.10","$5,070.59",240,1,urban,Y,2050.1,5070.59,1
ID2310,female,yes,1,yes,"$3,985.54","$19,190.69",360,1,rural,Y,3985.54,19190.69,1
ID2311,female,no,3,no,"$11,358.62","$36,843.29",36,1,rural,Y,11358.62,36843.29,1
ID2312,female,no,0,no,"$2,721.40","$11,943.61",48,0,rural,N,2721.4,11943.61,0
ID2313,male,no,3,yes,"$7,682.41","$31,582.24",360,1,rural,Y,7682.41,31582.24,1
ID2314,male,yes,2,no,"$6,154.27","$23,690.43",120,1,urban,Y,6154.27,23690.43,1
ID2315,female,yes,1,no,"$8,026.54","$9,411.72",48,1,urban,Y,8026.54,9411.72,1
ID2316,male,yes,0,no,"$2,219.50","$8,087.48",180,1,urban,Y,2219.5,8087.48,1
ID2317,female,yes,1,no,"$1,800.00","$8,258.90",120,0,urban,N,1800.0,8258.9,0
ID2318,female,no,0,no,"$6,290.87","$32,028.76",24,1,urban,Y,6290.87,32028.76,1
ID2319,male,yes,0,no,"$4,782.11","$13,515.37",36,0,urban,N,4782.11,13515.37,0
ID2320,female,yes,0,no,"$8,288.37","$21,917.67",60,1,rural,Y,8288.37,21917.67,1
ID2321,male,yes,0,no,"$4,070.82","$22,197.50",360,1,urban,Y,4070.82,22197.5,1
ID2322,female,yes,0,yes,"$5,061.32","$29,151.75",36,0,rural,N,5061.32,29151.75,0
ID2323,male,no,1,no,"$3,084.80","$6,512.23",24,1,urban,Y,3084.8,6512.23,1
ID2324,female,yes,0,no,"$4,421.48","$16,479.53",360,1,rural,Y,4421.48,16479.53,1
ID2325,female,no,0,no,"$4,445.03","$8,471.69",180,1,urban,Y,4445.03,8471.69,1
ID2326,male,no,1,no,"$13,922.63","$18,306.08",36,1,urban,Y,13922.63,18306.08,1
ID2327,male,no,0,no,"$4,210.58","$21,082.16",36,1,urban,Y,4210.58,21082.16,1
ID2328,male,yes,1,no,"$5,376.86","$16,175.62",180,1,urban,Y,5376.86,16175.62,1
ID2329,male,yes,3,no,"$5,710.63","$20,090.88",120,1,urban,Y,5710.63,20090.88,1
ID2330,female,no,1,no,"$3,170.46","$15,336.81",24,1,urban,Y,3170.46,15336.81,1
ID2331,female,no,3,no,"$8,958.94","$37,737.71",36,0,rural,N,8958.94,37737.71,0
ID2332,female,no,3,no,"$7,369.76","$16,895.73",120,0,rural,N,7369.76,16895.73,0
ID2333,male,yes,2,no,"$8,060.52","$21,742.98",60,1,urban,Y,8060.52,21742.98,1
ID2334,male,no,2,no,"$5,923.73","$32,774.27",48,0,urban,N,5923.73,32774.27,0
ID2335,female,no,0,no,"$5,189.55","$7,027.36",36,0,rural,N,5189.55,7027.36,0
ID2336,male,no,1,no,"$5,121.12","$21,656.31",48,1,urban,Y,5121.12,21656.31,1
ID2337,female,yes,0,no,"$8,006.40","$46,654.85",180,1,rural,Y,8006.4,46654.85,1
ID2338,male,no,0,no,"$10,194.99","$42,500.02",60,0,urban,N,10194.99,42500.02,0
ID2339,male,no,2,no,"$6,552.96","$37,256.87",24,1,urban,Y,6552.96,37256.87,1
ID2340,female,no,0,no,"$10,078.91","$42,296.44",240,0,urban,N,10078.91,42296.44,0
ID2341,male,no,0,no,"$2,898.72","$14,713.59",180,0,rural,N,2898.72,14713.59,0
ID2342,male,yes,0,no,"$2,984.70","$2,948.01",36,1,urban,Y,2984.7,2948.01,1
ID2343,male,yes,1,yes,"$3,918.30","$18,938.98",36,1,rural,Y,3918.3,18938.98,1
ID2344,male,yes,2,yes,"$5,045.29","$8,285.36",36,1,urban,Y,5045.29,8285.36,1
ID2345,male,no,2,no,"$2,963.24","$3,463.46",120,0,rural,N,2963.24,3463.46,0
ID2346,male,yes,1,no,"$16,128.36","$85,012.44",36,0,urban,N,16128.36,85012.44,0
ID2347,male,yes,2,no,"$3,766.26","$21,458.48",36,1,urban,Y,3766.26,21458.48,1
ID2348,female,yes,4,no,"$9,456.99","$20,525.90",180,1,rural,Y,9456.99,20525.9,1
ID2349,female,yes,2,no,"$4,070.97","$11,407.85",48,1,urban,Y,4070.97,11407.85,1
ID2350,male,no,0,yes,"$5,007.56","$11,325.86",36,0,rural,N,5007.56,11325.86,0
ID2351,male,yes,0,no,"$4,325.56","$20,012.32",48,1,rural,Y,4325.56,20012.32,1
ID2352,male,yes,3,no,"$2,620.65","$6,206.47",48,1,urban,Y,2620.65,6206.47,1
ID2353,female,no,1,no,"$2,129.95","$2,824.17",48,1,rural,Y,2129.95,2824.17,1
ID2354,female,no,1,no,"$5,403.78","$12,840.48",180,1,urban,Y,5403.78,12840.48,1
ID2355,male,yes,2,no,"$9,124.06","$29,272.89",36,1,urban,Y,9124.06,29272.89,1
ID2356,male,yes,1,no,"$6,977.33","$7,897.78",36,0,urban,N,6977.33,7897.78,0
ID2357,female,no,1,no,"$3,823.00","$5,388.72",48,1,urban,Y,3823.0,5388.72,1
ID2358,female,yes,1,no,"$2,355.82","$9,770.40",12,0,urban,N,2355.82,9770.4,0
ID2359,female,yes,0,no,"$15,451.99","$49,918.44",36,1,urban,Y,15451.99,49918.44,1
ID2360,female,yes,0,no,"$2,512.30","$14,182.19",60,0,urban,N,2512.3,14182.19,0
ID2361,male,yes,4,no,"$3,998.08","$21,767.07",180,1,urban,Y,3998.08,21767.07,1
ID2362,female,no,0,no,"$6,357.06","$8,538.86",360,1,urban,Y,6357.06,8538.86,1
ID2363,female,no,1,no,"$6,527.84","$17,224.54",180,1,urban,Y,6527.84,17224.54,1
ID2364,female,no,1,no,"$6,343.01","$30,600.45",120,1,rural,Y,6343.01,30600.45,1
ID2365,male,yes,0,no,"$4,045.92","$14,834.72",24,1,urban,Y,4045.92,14834.72,1
ID2366,male,yes,0,no,"$7,601.74","$46,397.30",120,0,rural,N,7601.74,46397.3,0
ID2367,male,yes,2,no,"$2,768.52","$15,458.74",60,1,urban,Y,2768.52,15458.74,1
ID2368,male,yes,0,no,"$10,315.77","$64,063.10",36,1,urban,Y,10315.77,64063.1,1
ID2369,female,no,0,no,"$10,437.29","$36,426.08",180,1,rural,Y,10437.29,36426.08,1
ID2370,male,no,4,no,"$5,692.21","$36,621.76",240,1,urban,Y,5692.21,36621.76,1
ID2371,female,yes,0,no,"$4,377.57","$18,302.32",360,0,urban,N,4377.57,18302.32,0
ID2372,male,yes,0,no,"$2,827.09","$4,207.99",60,1,rural,Y,2827.09,4207.99,1
ID2373,female,yes,0,no,"$13,896.04","$75,370.06",120,1,urban,Y,13896.04,75370.06,1
ID2374,male,no,0,no,"$13,055.03","$16,216.21",120,0,urban,N,13055.03,16216.21,0
ID2375,male,no,0,no,"$4,890.72","$22,412.84",240,1,rural,Y,4890.72,22412.84,1
ID2376,male,no,2,no,"$8,571.08","$39,223.31",120,1,urban,Y,8571.08,39223.31,1
ID2377,female,no,3,no,"$4,880.68","$21,526.60",48,1,urban,Y,4880.68,21526.6,1
